      date,          T,          P,         Ep,          I,         Ea,       Dsum, S10_WatLvl
1977-10-12,   9.500000,  12.996000,   0.231000,   0.000000,   0.231000,   0.000000,  30.105704
1977-10-13,   9.500000,  13.224000,   0.525600,   0.000000,   0.525600,   6.011281,  30.105704
1977-10-14,   7.700000,   2.850000,   0.587400,   0.000000,   0.587400,   3.762072,  30.105704
1977-10-15,   7.200000,  25.422000,   0.709200,   0.000000,   0.709200,  16.332509,  30.105704
1977-10-16,  11.400000,   8.322000,   0.148200,   0.000000,   0.148200,  11.437284,  30.105704
1977-10-17,  13.100000,   0.456000,   0.191400,   0.000000,   0.191400,   4.733673,  30.105704
1977-10-18,  11.700000,   0.114000,   0.364200,   0.000000,   0.364200,   1.893469,  30.105704
1977-10-19,  11.200000,   0.000000,   0.288600,   0.000000,   0.288600,   0.757388,  30.105704
1977-10-20,  11.000000,  23.370000,   0.190200,   0.000000,   0.190200,  13.887555,  30.105704
1977-10-21,  12.300000,  13.566000,   0.141000,   0.000000,   0.141000,  13.610022,  30.105704
1977-10-22,  13.700000,   6.042000,   0.423000,   0.000000,   0.423000,   8.815409,  30.105704
1977-10-23,  12.300000,   7.980000,   0.312000,   0.000000,   0.312000,   8.126964,  30.105704
1977-10-24,  11.100000,   1.938000,   0.463200,   0.000000,   0.463200,   4.135665,  30.105704
1977-10-25,  12.500000,   5.586000,   0.540000,   0.000000,   0.540000,   4.681866,  30.105704
1977-10-26,  11.400000,   0.114000,   0.476400,   0.000000,   0.476400,   1.872746,  30.105704
1977-10-27,   7.800000,   0.912000,   0.175800,   0.000000,   0.175800,   0.973379,  30.105704
1977-10-28,  10.600000,   4.674000,   0.548400,   0.000000,   0.548400,   2.864711,  30.105704
1977-10-29,   9.400000,  11.058000,   0.187800,   0.000000,   0.187800,   7.668005,  30.105704
1977-10-30,   9.900000,   0.000000,   0.353400,   0.000000,   0.353400,   3.067202,  30.105704
1977-10-31,   8.700000,   3.192000,   0.437400,   0.000000,   0.437400,   2.667601,  30.105704
1977-11-01,   9.000000,   0.615000,   0.525000,   0.000000,   0.525000,   1.121040,  30.105704
1977-11-02,   8.200000,   3.321000,   0.190200,   0.000000,   0.190200,   2.326896,  30.105704
1977-11-03,  10.000000,   2.583000,   0.274200,   0.000000,   0.274200,   2.316038,  30.105704
1977-11-04,   8.200000,   2.460000,   0.253800,   0.000000,   0.253800,   2.250135,  30.105704
1977-11-05,   7.200000,   5.781000,   0.105000,   0.000000,   0.105000,   4.305654,  30.105704
1977-11-06,   4.600000,   0.123000,   0.143400,   0.000000,   0.143400,   1.722262,  30.105704
1977-11-07,   3.200000,   0.246000,   0.329400,   0.000000,   0.329400,   0.688905,  30.105704
1977-11-08,   6.500000,   5.166000,   0.223800,   0.000000,   0.223800,   3.178602,  30.105704
1977-11-09,   7.600000,   4.305000,   0.225000,   0.000000,   0.225000,   3.719441,  30.105704
1977-11-10,   6.500000,   8.364000,   0.068400,   0.000000,   0.068400,   6.465136,  30.105704
1977-11-11,   9.600000,   0.000000,   0.087600,   0.000000,   0.087600,   2.586055,  30.105704
1977-11-12,   8.400000,   0.123000,   0.276600,   0.000000,   0.276600,   1.034422,  30.105704
1977-11-13,   7.300000,   0.000000,   0.087600,   0.000000,   0.087600,   0.413769,  30.105704
1977-11-14,   9.200000,   0.000000,   0.112800,   0.000000,   0.112800,   0.165507,  30.105704
1977-11-15,   6.300000,   0.000000,   0.426000,   0.000000,   0.426000,   0.066203,  30.105704
1977-11-16,   1.400000,   0.000000,   0.333000,   0.000000,   0.333000,   0.026481,  30.105704
1977-11-17,   0.400000,   0.000000,   0.304200,   0.000000,   0.304200,   0.010592,  30.105704
1977-11-18,   2.200000,   0.000000,   0.343200,   0.000000,   0.343200,   0.004237,  30.105704
1977-11-19,   1.500000,   0.000000,   0.297000,   0.000000,   0.297000,   0.001695,  30.105704
1977-11-20,  -2.900000,   0.000000,   0.114000,   0.000000,   0.114000,   0.000678,  30.105704
1977-11-21,   0.100000,   0.738000,   0.127800,   0.000000,   0.127800,   0.000271,  30.105704
1977-11-22,   1.600000,   0.000000,   0.265800,   0.000000,   0.265800,   0.000108,  30.105704
1977-11-23,   0.500000,   0.492000,   0.157800,   0.000000,   0.157800,   0.000043,  30.105704
1977-11-24,  -2.200000,   0.000000,   0.246600,   0.000000,   0.246600,   0.000017,  30.105704
1977-11-25,  -2.800000,   7.995000,   0.070200,   0.000000,   0.070200,   0.000007,  30.105704
1977-11-26,   4.700000,   0.246000,   0.195000,   0.000000,   0.195000,   3.689283,  30.105704
1977-11-27,   5.600000,   0.000000,   0.088800,   0.000000,   0.088800,   1.475713,  30.105704
1977-11-28,   0.500000,   0.000000,   0.163200,   0.000000,   0.163200,   0.590285,  30.105704
1977-11-29,   0.700000,   0.369000,   0.083400,   0.000000,   0.083400,   0.256274,  30.105704
1977-11-30,  -1.500000,   0.246000,   0.136200,   0.000000,   0.136200,   0.102510,  30.105704
1977-12-01,  -2.900000,   0.000000,   0.034200,   0.000000,   0.034200,   0.041004,  30.105704
1977-12-02,  -2.300000,   0.274000,   0.035400,   0.000000,   0.035400,   0.016402,  30.105704
1977-12-03,   4.900000,   0.137000,   0.197400,   0.000000,   0.197400,   0.158841,  30.105704
1977-12-04,   6.100000,   0.000000,   0.229800,   0.000000,   0.229800,   0.063536,  30.105704
1977-12-05,   2.500000,   0.000000,   0.208200,   0.000000,   0.208200,   0.025414,  30.105704
1977-12-06,   7.100000,   0.411000,   0.094200,   0.000000,   0.094200,   0.010166,  30.105704
1977-12-07,   3.100000,   0.000000,   0.208200,   0.000000,   0.208200,   0.004066,  30.105704
1977-12-08,   5.400000,   0.000000,   0.156600,   0.000000,   0.156600,   0.001627,  30.105704
1977-12-09,   1.100000,   0.822000,   0.066000,   0.000000,   0.066000,   0.162651,  30.105704
1977-12-10,   3.100000,   3.562000,   0.052200,   0.000000,   0.052200,   2.170940,  30.105704
1977-12-11,   1.800000,   3.425000,   0.183600,   0.000000,   0.183600,   2.813216,  30.105704
1977-12-12,   1.800000,   2.603000,   0.105600,   0.000000,   0.105600,   2.623726,  30.105704
1977-12-13,  -1.300000,   0.000000,   0.132000,   0.000000,   0.132000,   1.049491,  30.105704
1977-12-14,  -2.900000,   0.822000,   0.057600,   0.000000,   0.057600,   0.419796,  30.105704
1977-12-15,  -3.400000,   0.000000,   0.135600,   0.000000,   0.135600,   0.167918,  30.105704
1977-12-16,  -5.300000,  22.057000,   0.039600,   0.000000,   0.039600,   0.067167,  30.105704
1977-12-17,   6.000000,   3.151000,   0.074400,   0.000000,   0.074400,   9.038267,  30.105704
1977-12-18,   6.600000,  24.249000,   0.141000,   0.000000,   0.141000,  24.423187,  30.105704
1977-12-19,   3.800000,   5.069000,   0.044400,   0.000000,   0.044400,  12.784035,  30.105704
1977-12-20,   1.400000,  20.824000,   0.094800,   0.000000,   0.094800,  17.551134,  30.105704
1977-12-21,   7.900000,  13.974000,   0.045000,   0.000000,   0.045000,  15.377854,  30.105704
1977-12-22,   7.400000,   1.507000,   0.058800,   0.000000,   0.058800,   7.020061,  30.105704
1977-12-23,   4.300000,   2.603000,   0.120600,   0.000000,   0.120600,   4.297465,  30.105704
1977-12-24,   6.200000,   0.274000,   0.046800,   0.000000,   0.046800,   1.855306,  30.105704
1977-12-25,   7.500000,   0.411000,   0.100800,   0.000000,   0.100800,   0.928242,  30.105704
1977-12-26,   6.500000,   0.548000,   0.054000,   0.000000,   0.054000,   0.667697,  30.105704
1977-12-27,   3.300000,   0.000000,   0.027600,   0.000000,   0.027600,   0.267079,  30.105704
1977-12-28,   2.200000,   0.000000,   0.043800,   0.000000,   0.043800,   0.106832,  30.105704
1977-12-29,   1.900000,   0.000000,   0.024600,   0.000000,   0.024600,   0.042733,  30.105704
1977-12-30,   0.500000,   0.959000,   0.021600,   0.000000,   0.021600,   0.521933,  30.105704
1977-12-31,  -0.400000,   0.000000,   0.022200,   0.000000,   0.022200,   0.208773,  30.105704
1978-01-01,   0.400000,   0.282000,   0.034200,   0.000000,   0.034200,   0.218869,  30.105704
1978-01-02,   0.200000,   0.423000,   0.027000,   0.000000,   0.027000,   0.325148,  30.105704
1978-01-03,  -0.600000,   0.000000,   0.042600,   0.000000,   0.042600,   0.130059,  30.105704
1978-01-04,  -1.400000,   4.089000,   0.043800,   0.000000,   0.043800,   0.052024,  30.105704
1978-01-05,  -0.700000,   0.282000,   0.049200,   0.000000,   0.049200,   0.020809,  30.105704
1978-01-06,   1.400000,   2.820000,   0.036600,   0.000000,   0.036600,   3.354764,  30.105704
1978-01-07,   3.500000,  10.293000,   0.077400,   0.000000,   0.077400,   8.336106,  30.105704
1978-01-08,   4.900000,   0.705000,   0.187200,   0.000000,   0.187200,   3.645122,  30.105704
1978-01-09,   4.600000,   0.423000,   0.093000,   0.000000,   0.093000,   1.656049,  30.105704
1978-01-10,   5.000000,   4.935000,   0.104400,   0.000000,   0.104400,   3.560780,  30.105704
1978-01-11,   7.200000,   1.551000,   0.042600,   0.000000,   0.042600,   2.329352,  30.105704
1978-01-12,   7.100000,   2.961000,   0.148200,   0.000000,   0.148200,   2.619421,  30.105704
1978-01-13,   5.000000,   0.000000,   0.176400,   0.000000,   0.176400,   1.047768,  30.105704
1978-01-14,   2.400000,   9.024000,   0.072600,   0.000000,   0.072600,   5.684107,  30.105704
1978-01-15,   6.100000,   6.486000,   0.085800,   0.000000,   0.085800,   6.113763,  30.105704
1978-01-16,   7.700000,   2.538000,   0.190200,   0.000000,   0.190200,   3.854185,  30.105704
1978-01-17,   7.000000,   2.820000,   0.091200,   0.000000,   0.091200,   3.178954,  30.105704
1978-01-18,   4.500000,   1.692000,   0.121800,   0.000000,   0.121800,   2.213702,  30.105704
1978-01-19,   4.300000,   4.794000,   0.055800,   0.000000,   0.055800,   3.728401,  30.105704
1978-01-20,   5.800000,   0.423000,   0.209400,   0.000000,   0.209400,   1.619520,  30.105704
1978-01-21,   7.300000,   0.564000,   0.201600,   0.000000,   0.201600,   0.865248,  30.105704
1978-01-22,   7.600000,   5.217000,   0.060600,   0.000000,   0.060600,   3.439939,  30.105704
1978-01-23,   6.200000,  24.393000,   0.043200,   0.000000,   0.043200,  15.985856,  30.105704
1978-01-24,   3.300000,   8.178000,   0.156000,   0.000000,   0.156000,  11.207542,  30.105704
1978-01-25,   3.500000,  29.046000,   0.052200,   0.000000,   0.052200,  21.879297,  30.105704
1978-01-26,   4.200000,  12.126000,   0.073200,   0.000000,   0.073200,  15.983399,  30.105704
1978-01-27,   3.700000,   9.447000,   0.150600,   0.000000,   0.150600,  11.971200,  30.105704
1978-01-28,   4.400000,  14.805000,   0.096000,   0.000000,   0.096000,  13.613880,  30.105704
1978-01-29,   5.300000,   0.705000,   0.261600,   0.000000,   0.261600,   5.711592,  30.105704
1978-01-30,   5.200000,   4.935000,   0.071400,   0.000000,   0.071400,   5.202797,  30.105704
1978-01-31,   7.300000,   4.794000,   0.082200,   0.000000,   0.082200,   4.908199,  30.105704
1978-02-01,   7.300000,   1.420000,   0.114000,   0.000000,   0.114000,   2.746879,  30.105704
1978-02-02,   6.300000,   8.520000,   0.199800,   0.000000,   0.199800,   6.090872,  30.105704
1978-02-03,   5.400000,  13.064000,   0.151800,   0.000000,   0.151800,  10.183669,  30.105704
1978-02-04,   5.900000,   3.692000,   0.186600,   0.000000,   0.186600,   6.176707,  30.105704
1978-02-05,   7.300000,   0.000000,   0.261000,   0.000000,   0.261000,   2.470683,  30.105704
1978-02-06,   6.200000,   0.000000,   0.455400,   0.000000,   0.455400,   0.988273,  30.105704
1978-02-07,   7.400000,  54.244000,   0.078000,   0.000000,   0.078000,  32.465069,  30.105704
1978-02-08,   7.800000,   3.692000,   0.156000,   0.000000,   0.156000,  15.107628,  30.105704
1978-02-09,   5.800000,   0.142000,   0.289800,   0.000000,   0.289800,   6.043051,  30.105704
1978-02-10,   6.200000,   5.680000,   0.150000,   0.000000,   0.150000,   5.646540,  30.105704
1978-02-11,   4.200000,   5.254000,   0.329400,   0.000000,   0.329400,   5.213376,  30.105704
1978-02-12,   2.700000,  13.632000,   0.099000,   0.000000,   0.099000,  10.205150,  30.105704
1978-02-13,   3.700000,   2.982000,   0.311400,   0.000000,   0.311400,   5.684420,  30.105704
1978-02-14,   2.400000,   0.000000,   0.337200,   0.000000,   0.337200,   2.273768,  30.105704
1978-02-15,  -0.200000,   0.142000,   0.226200,   0.000000,   0.226200,   0.909507,  30.105704
1978-02-16,   0.600000,   3.692000,   0.228600,   0.000000,   0.228600,   2.189003,  30.105704
1978-02-17,   3.000000,   4.260000,   0.250200,   0.000000,   0.250200,   3.281481,  30.105704
1978-02-18,   5.200000,   0.284000,   0.403800,   0.000000,   0.403800,   1.312592,  30.105704
1978-02-19,   6.000000,   9.656000,   0.145800,   0.000000,   0.145800,   6.159277,  30.105704
1978-02-20,   8.600000,   2.556000,   0.198600,   0.000000,   0.198600,   3.878151,  30.105704
1978-02-21,   8.400000,   5.964000,   0.148800,   0.000000,   0.148800,   5.040380,  30.105704
1978-02-22,   7.400000,   0.284000,   0.500400,   0.000000,   0.500400,   2.016152,  30.105704
1978-02-23,   7.800000,   0.000000,   0.754200,   0.000000,   0.754200,   0.806461,  30.105704
1978-02-24,   7.800000,   0.000000,   0.169200,   0.000000,   0.169200,   0.322584,  30.105704
1978-02-25,   7.700000,   8.662000,   0.487800,   0.000000,   0.487800,   4.349674,  30.105704
1978-02-26,   6.300000,  23.146000,   0.207600,   0.000000,   0.207600,  15.502909,  30.105704
1978-02-27,   3.400000,  11.076000,   0.231000,   0.000000,   0.231000,  12.708164,  30.105704
1978-02-28,   4.700000,   9.656000,   0.295200,   0.000000,   0.295200,  10.699746,  30.105704
1978-03-01,   3.300000,   2.025000,   0.499200,   0.000000,   0.499200,   5.195378,  30.105704
1978-03-02,   2.000000,   2.565000,   0.642600,   0.000000,   0.642600,   3.231591,  30.105704
1978-03-03,   2.900000,   5.805000,   0.481200,   0.000000,   0.481200,   4.486917,  30.105704
1978-03-04,   5.200000,   1.215000,   0.551400,   0.000000,   0.551400,   2.192927,  30.105704
1978-03-05,   5.900000,   8.100000,   0.172200,   0.000000,   0.172200,   5.633851,  30.105704
1978-03-06,   5.300000,   2.295000,   0.249000,   0.000000,   0.249000,   3.481140,  30.105704
1978-03-07,   4.500000,   6.210000,   0.225600,   0.000000,   0.225600,   4.983096,  30.105704
1978-03-08,   6.600000,   3.240000,   0.349200,   0.000000,   0.349200,   3.727718,  30.105704
1978-03-09,   5.500000,   1.755000,   0.568200,   0.000000,   0.568200,   2.203167,  30.105704
1978-03-10,   4.200000,   2.970000,   0.231600,   0.000000,   0.231600,   2.524307,  30.105704
1978-03-11,   6.800000,   1.485000,   0.331200,   0.000000,   0.331200,   1.702003,  30.105704
1978-03-12,   6.400000,   0.270000,   0.755400,   0.000000,   0.755400,   0.680801,  30.105704
1978-03-13,   4.300000,   0.270000,   0.568800,   0.000000,   0.568800,   0.272320,  30.105704
1978-03-14,   5.200000,   0.000000,   0.419400,   0.000000,   0.419400,   0.108928,  30.105704
1978-03-15,   6.700000,   0.000000,   0.648600,   0.000000,   0.648600,   0.043571,  30.105704
1978-03-16,   8.500000,   0.000000,   0.985200,   0.000000,   0.985200,   0.017429,  30.105704
1978-03-17,   9.300000,   0.000000,   0.931800,   0.000000,   0.931800,   0.006971,  30.105704
1978-03-18,  11.200000,   0.000000,   1.273200,   0.000000,   1.273200,   0.002789,  30.105704
1978-03-19,   9.400000,   0.675000,   0.345000,   0.000000,   0.345000,   0.001115,  30.105704
1978-03-20,   6.400000,   0.000000,   0.949200,   0.000000,   0.949200,   0.000446,  30.105704
1978-03-21,   7.700000,   0.000000,   0.343200,   0.000000,   0.343200,   0.000178,  30.105704
1978-03-22,   7.300000,   0.000000,   0.552000,   0.000000,   0.552000,   0.000071,  30.105704
1978-03-23,   7.100000,   0.000000,   0.385200,   0.000000,   0.385200,   0.000029,  30.105704
1978-03-24,   7.600000,   2.160000,   0.368400,   0.000000,   0.368400,   0.000011,  30.105704
1978-03-25,   5.200000,   0.675000,   0.909000,   0.000000,   0.909000,   0.000005,  30.105704
1978-03-26,   6.500000,   0.000000,   1.371000,   0.000000,   1.371000,   0.000002,  30.105704
1978-03-27,   4.400000,   0.000000,   1.132200,   0.000000,   1.132200,   0.000001,  30.105704
1978-03-28,   3.200000,   0.000000,   1.112400,   0.000000,   1.112400,   0.000000,  30.105704
1978-03-29,   3.200000,   0.000000,   0.606600,   0.000000,   0.606600,   0.000000,  30.105704
1978-03-30,   6.900000,   0.000000,   0.643200,   0.000000,   0.096480,   0.000000,  30.105704
1978-03-31,   9.600000,   0.000000,   1.113600,   0.000000,   0.167040,   0.000000,  30.105704
1978-04-01,   9.600000,   0.000000,   1.343400,   0.000000,   0.201510,   0.000000,  30.105704
1978-04-02,   9.100000,   9.424000,   0.874800,   0.000000,   0.874800,   0.000000,  30.105704
1978-04-03,   6.900000,   4.092000,   0.953400,   0.000000,   0.953400,   0.969702,  30.105704
1978-04-04,   3.300000,   1.364000,   0.942000,   0.000000,   0.942000,   0.641081,  30.105704
1978-04-05,   3.100000,   0.496000,   1.014600,   0.000000,   1.014600,   0.256432,  30.105704
1978-04-06,   4.300000,   0.248000,   0.738000,   0.000000,   0.738000,   0.102573,  30.105704
1978-04-07,   4.200000,   0.000000,   1.458600,   0.000000,   1.458600,   0.041029,  30.105704
1978-04-08,   2.300000,   0.000000,   1.410000,   0.000000,   1.410000,   0.016412,  30.105704
1978-04-09,   2.700000,   3.348000,   1.350000,   0.000000,   1.350000,   0.006565,  30.105704
1978-04-10,   4.800000,  15.376000,   0.381000,   0.000000,   0.381000,   7.872106,  30.105704
1978-04-11,   6.800000,   0.620000,   1.221000,   0.000000,   1.221000,   3.148842,  30.105704
1978-04-12,   6.500000,   0.124000,   0.840600,   0.000000,   0.840600,   1.259537,  30.105704
1978-04-13,   7.000000,   0.744000,   0.561600,   0.000000,   0.561600,   0.503815,  30.105704
